BPM,SpO2,Temp,Humidity,Motion(AX),Motion(AY),Motion(AZ),Lat,Lon,Label
143,93.0,44.4,47.7,460,4780,16260,13.127268,79.917395,Heat_Risk
158,94.8,44.7,45.8,980,2860,16016,13.127270,79.917397,Heat_Risk
170,94.0,44.8,46.9,720,3820,16124,13.127269,79.917396,Heat_Risk
183,93.0,44.4,47.7,460,4780,16260,13.127268,79.917395,Heat_Risk
104,94.4,44.2,45.4,1560,-3360,16040,13.127267,79.917394,Normal
135,93.6,44.3,46.5,1740,-4340,16156,13.127266,79.917393,Fatigue
150,92.6,44.8,47.5,1940,-5320,16296,13.127265,79.917392,Heat_Risk
164,94.4,44.2,45.4,1560,-3360,16040,13.127267,79.917394,Heat_Risk
177,93.6,44.3,46.5,1740,-4340,16156,13.127266,79.917393,Heat_Risk
190,92.6,44.8,47.5,1940,-5320,16296,13.127265,79.917392,Heat_Risk
102,94.6,44.1,45.0,-3200,-260,16020,13.127264,79.917391,Normal
125,93.8,44.4,46.7,-4800,-220,15980,13.127263,79.917390,Fatigue
138,92.8,44.3,47.5,-6400,-180,15940,13.127262,79.917389,Fatigue
152,94.6,44.1,45.0,-3200,-260,16020,13.127264,79.917391,Heat_Risk
165,93.8,44.4,46.7,-4800,-220,15980,13.127263,79.917390,Heat_Risk
178,92.8,44.3,47.5,-6400,-180,15940,13.127262,79.917389,Heat_Risk
106,94.2,44.5,46.7,4200,-164,16088,13.127261,79.917388,Normal
129,93.2,44.0,47.2,5480,-120,16196,13.127260,79.917387,Fatigue
153,92.0,44.7,48.9,6880,-84,16324,13.127259,79.917386,Heat_Risk
166,94.2,44.5,46.7,4200,-164,16088,13.127261,79.917388,Heat_Risk
179,93.2,44.0,47.2,5480,-120,16196,13.127260,79.917387,Heat_Risk
190,92.0,44.7,48.9,6880,-84,16324,13.127259,79.917386,Heat_Risk
70,93.8,44.4,46.1,1560,-208,19120,13.127258,79.917385,Normal
84,92.8,44.8,47.1,1720,-152,20640,13.127257,79.917384,Normal
90,93.8,44.4,46.1,1560,-208,19120,13.127258,79.917385,Normal
110,92.8,44.8,47.1,1720,-152,20640,13.127257,79.917384,Normal
128,91.6,44.2,48.3,1880,-96,20420,13.127256,79.917383,Fatigue
140,93.8,44.4,46.1,1560,-208,19120,13.127258,79.917385,Heat_Risk
154,92.8,44.8,47.1,1720,-152,20640,13.127257,79.917384,Heat_Risk
168,91.6,44.2,48.3,1880,-96,20420,13.127256,79.917383,Heat_Risk
104,93.2,44.7,47.2,1500,-308,13680,13.127255,79.917382,Normal
118,92.2,44.8,48.9,1640,-420,12420,13.127254,79.917381,Normal
132,91.0,44.3,49.7,1780,-536,11540,13.127253,79.917380,Fatigue
144,93.2,44.7,47.2,1500,-308,13680,13.127255,79.917382,Heat_Risk
158,92.2,44.8,48.9,1640,-420,12420,13.127254,79.917381,Heat_Risk
172,91.0,44.3,49.7,1780,-536,11540,13.127253,79.917380,Heat_Risk
90,96.0,44.4,43.3,4400,2000,13000,13.127252,79.917379,Normal
108,95.4,44.9,44.7,5400,2600,11600,13.127251,79.917378,Normal
117,94.8,44.2,44.5,6400,3200,10200,13.127250,79.917377,Normal
130,96.0,44.4,43.3,4400,2000,13000,13.127252,79.917379,Fatigue
158,95.4,44.9,44.7,5400,2600,11600,13.127251,79.917378,Heat_Risk
177,94.8,44.2,44.5,6400,3200,10200,13.127250,79.917377,Heat_Risk
135,90.8,44.7,50.1,2380,3680,16640,13.127249,79.917376,Fatigue
148,89.6,44.8,51.3,2660,-4280,17000,13.127248,79.917375,Heat_Risk
167,88.2,44.9,52.4,-3080,920,17420,13.127247,79.917374,Heat_Risk
186,90.8,44.7,50.1,2380,3680,16640,13.127249,79.917376,Heat_Risk
189,89.6,44.8,51.3,2660,-4280,17000,13.127248,79.917375,Heat_Risk
190,88.2,44.9,52.4,-3080,920,17420,13.127247,79.917374 ,Heat_Risk
68,99.0,45.2,40.2,1412,-228,15976,13.127296,79.917423,Normal
70,98.8,45.3,40.3,1424,-212,16020,13.127295,79.917422,Normal
77,98.5,45.5,39.5,1400,-260,16032,13.127294,79.917421,Normal
84,98.2,45.6,38.6,1432,-236,15992,13.127293,79.917420,Normal
97,98.5,45.5,38.5,1400,-260,16032,13.127294,79.917421,Normal
104,98.2,45.6,36.6,1432,-236,15992,13.127293,79.917420,Normal
81,97.8,45.5,35.6,1500,-160,16048,13.127292,79.917419,Normal
88,97.4,45.9,36.4,1476,320,16120,13.127291,79.917418,Normal
95,97.0,45.7,34.5,1448,760,16168,13.127290,79.917417,Normal
102,96.6,45.0,36.2,1512,-500,16100,13.127289,79.917416,Normal
113,97.0,45.7,35.5,1448,760,16168,13.127290,79.917417,Normal
132,96.6,45.0,38.2,1512,-500,16100,13.127289,79.917416,Normal
90,96.2,45.4,36.9,1180,1320,15952,13.127288,79.917415,Normal
108,95.8,45.3,35.2,1080,1840,15876,13.127287,79.917414,Normal
118,95.2,45.6,37.7,980,2360,15812,13.127286,79.917413,Normal
130,90.2,45.4,39.9,1180,1320,15952,13.127288,79.917415,Heat_Risk
148,89.8,45.3,38.2,1080,1840,15876,13.127287,79.917414,Heat_Risk
166,88.2,45.6,37.7,980,2360,15812,13.127286,79.917413,Heat_Risk
112,96.0,45.1,40.3,1360,-1640,15940,13.127285,79.917412,Fatigue
120,95.6,45.6,41.0,1280,-2160,15884,13.127284,79.917411,Fatigue
129,95.0,45.9,36.1,1180,-2680,15820,13.127283,79.917410,Fatigue
141,95.6,45.6,32.0,1280,-2160,15884,13.127284,79.917411,Heat_Risk
159,87.0,45.9,30.1,1180,-2680,15820,13.127283,79.917410,Heat_Stroke
88,96.8,45.0,37.4,-800,-250,16000,13.127282,79.917409,Normal
106,96.4,45.4,33.3,-1200,-220,15980,13.127281,79.917408,Fatigue
124,94.8,45.2,33.6,-1600,-180,15960,13.127280,79.917407,Fatigue
146,92.4,45.4,33.3,-1200,-220,15980,13.127281,79.917408,Heat_Risk
164,87.8,45.2,33.6,-1600,-180,15960,13.127280,79.917407,Heat_Stroke
70,96.6,45.7,32.0,2200,-210,16008,13.127279,79.917406,Normal
98,92.2,45.8,33.1,2800,-176,15972,13.127278,79.917405,Fatigue
108,95.6,45.9,34.4,3440,-144,15936,13.127277,79.917404,Fatigue
128,93.6,45.7,32.0,2200,-210,16008,13.127279,79.917406,Heat_Risk
149,88.2,45.8,33.1,2800,-176,15972,13.127278,79.917405,Heat_Stroke
168,87.6,45.9,34.4,3440,-144,15936,13.127277,79.917404,Heat_Stroke
96,97.0,45.4,32.9,1412,-220,17280,13.127276,79.917403,Normal
104,94.6,45.7,33.8,1440,-204,17680,13.127275,79.917402,Normal
113,95.0,45.3,33.6,1456,-188,18080,13.127274,79.917401,Fatigue
136,92.0,45.4,32.9,1412,-220,17280,13.127276,79.917403,Heat_Risk
154,90.6,45.7,33.8,1440,-204,17680,13.127275,79.917402,Heat_Stroke
163,88.0,45.3,33.6,1456,-188,18080,13.127274,79.917401,Heat_Stroke
98,96.8,45.1,32.1,1420,-260,14880,13.127273,79.917400,Normal
107,96.2,45.4,33.6,1400,-292,14460,13.127272,79.917399,Fatigue
120,90.6,45.3,33.4,1384,-324,14040,13.127271,79.917398,Heat_Risk
142,89.8,45.1,32.1,1420,-260,14880,13.127273,79.917400,Heat_Stroke
167,88.2,45.4,33.6,1400,-292,14460,13.127272,79.917399,Heat_Stroke
176,87.6,45.3,33.4,1384,-324,14040,13.127271,79.917398,Heat_Stroke
108,94.8,45.7,35.8,980,2860,16016,13.127270,79.917397,Fatigue
120,94.0,45.8,36.9,720,3820,16124,13.127269,79.917396,Heat_Risk
143,88.0,45.4,37.7,460,4780,16260,13.127268,79.917395,Heat_Stroke
158,87.8,45.7,35.8,980,2860,16016,13.127270,79.917397,Heat_Stroke
170,86.0,45.8,36.9,720,3820,16124,13.127269,79.917396,Heat_Stroke
183,85.6,45.4,37.7,460,4780,16260,13.127268,79.917395,Heat_Stroke
104,94.4,45.2,35.4,1560,-3360,16040,13.127267,79.917394,Fatigue
137,90.6,45.3,36.5,1740,-4340,16156,13.127266,79.917393,Heat_Stroke
150,89.6,45.8,37.5,1940,-5320,16296,13.127265,79.917392,Heat_Stroke
164,89.4,45.2,35.4,1560,-3360,16040,13.127267,79.917394,Heat_Stroke
177,88.6,45.3,36.5,1740,-4340,16156,13.127266,79.917393,Heat_Stroke
190,87.6,45.8,37.5,1940,-5320,16296,13.127265,79.917392,Heat_Stroke
102,94.6,45.1,35.0,-3200,-260,16020,13.127264,79.917391,Fatigue
125,93.8,45.4,36.7,-4800,-220,15980,13.127263,79.917390,Heat_Risk
138,91.8,45.3,37.5,-6400,-180,15940,13.127262,79.917389,Heat_Stroke
152,89.6,45.1,35.0,-3200,-260,16020,13.127264,79.917391,Heat_Stroke
165,88.8,45.4,36.7,-4800,-220,15980,13.127263,79.917390,Heat_Stroke
178,88.2,45.3,37.5,-6400,-180,15940,13.127262,79.917389,Heat_Stroke
106,94.2,45.5,36.7,4200,-164,16088,13.127261,79.917388,Fatigue
129,93.2,45.0,37.2,5480,-120,16196,13.127260,79.917387,Heat_Risk
159,91.0,45.7,38.9,6880,-84,16324,13.127259,79.917386,Heat_Stroke
166,89.2,45.5,36.7,4200,-164,16088,13.127261,79.917388,Heat_Stroke
179,88.2,45.0,37.2,5480,-120,16196,13.127260,79.917387,Heat_Stroke
190,89.0,45.7,38.9,6880,-84,16324,13.127259,79.917386,Heat_Stroke
100,93.8,45.4,36.1,1560,-208,19120,13.127258,79.917385,Fatigue
114,92.8,45.8,37.1,1720,-152,20640,13.127257,79.917384,Heat_Risk
128,91.6,45.2,38.3,1880,-96,20420,13.127256,79.917383,Heat_Stroke
140,89.8,45.4,36.1,1560,-208,19120,13.127258,79.917385,Heat_Stroke
154,88.8,45.8,37.1,1720,-152,20640,13.127257,79.917384,Heat_Stroke
168,87.6,45.2,38.3,1880,-96,20420,13.127256,79.917383,Heat_Stroke
104,93.2,45.7,37.2,1500,-308,13680,13.127255,79.917382,Fatigue
118,92.2,45.8,38.9,1640,-420,12420,13.127254,79.917381,Heat_Risk
132,91.0,45.3,39.7,1780,-536,11540,13.127253,79.917380,Heat_Risk
144,90.2,45.7,37.2,1500,-308,13680,13.127255,79.917382,Heat_Risk
158,88.2,45.8,38.9,1640,-420,12420,13.127254,79.917381,Heat_Stroke
172,87.0,45.3,39.7,1780,-536,11540,13.127253,79.917380,Heat_Stroke
100,96.0,45.4,33.3,4400,2000,13000,13.127252,79.917379,Fatigue
108,94.4,45.9,34.7,5400,2600,11600,13.127251,79.917378,Heat_Risk
117,92.8,45.2,34.5,6400,3200,10200,13.127250,79.917377,Heat_Risk
130,90.0,45.4,33.3,4400,2000,13000,13.127252,79.917379,Heat_Stroke
158,88.4,45.9,34.7,5400,2600,11600,13.127251,79.917378,Heat_Stroke
177,87.8,45.2,34.5,6400,3200,10200,13.127250,79.917377,Heat_Stroke
136,90.8,45.7,30.1,2380,3680,16640,13.127249,79.917376,Heat_Stroke
148,89.6,45.8,31.3,2660,-4280,17000,13.127248,79.917375,Heat_Stroke
167,88.2,45.9,32.4,-3080,920,17420,13.127247,79.917374,Heat_Stroke
186,90.8,45.7,30.1,2380,3680,16640,13.127249,79.917376,Heat_Stroke
189,89.6,45.8,31.3,2660,-4280,17000,13.127248,79.917375,Heat_Stroke
190,88.2,45.9,42.4,-3080,920,17420,13.127247,79.917374,Heat_Stroke
68,99.0,46.2,30.2,1412,-228,15976,13.127296,79.917423,Normal
75,98.8,46.3,30.3,1424,-212,16020,13.127295,79.917422,Normal
87,98.5,46.5,21.5,1400,-260,16032,13.127294,79.917421,Normal
94,98.2,46.6,21.6,1432,-236,15992,13.127293,79.917420,Normal
107,98.5,46.5,21.5,1400,-260,16032,13.127294,79.917421,Normal
114,98.2,46.6,21.6,1432,-236,15992,13.127293,79.917420,Normal
132,95.6,46.0,23.2,1512,-500,16100,13.127289,79.917416,Heat_Risk
110,96.2,46.4,23.9,1180,1320,15952,13.127288,79.917415,Normal
108,95.8,46.3,24.2,1080,1840,15876,13.127287,79.917414,Normal
118,95.2,46.6,24.7,980,2360,15812,13.127286,79.917413,Fatigue
130,96.2,46.4,23.9,1180,1320,15952,13.127288,79.917415,Fatigue
148,93.8,46.3,24.2,1080,1840,15876,13.127287,79.917414,Heat_Risk
166,89.2,46.6,24.7,980,2360,15812,13.127286,79.917413,Heat_Stroke
122,96.0,46.1,23.3,1360,-1640,15940,13.127285,79.917412,Fatigue
120,95.6,46.6,24.0,1280,-2160,15884,13.127284,79.917411,Fatigue
129,93.0,46.9,24.1,1180,-2680,15820,13.127283,79.917410,Heat_Risk
140,95.6,46.6,24.0,1280,-2160,15884,13.127284,79.917411,Heat_Risk
159,89.0,46.9,24.1,1180,-2680,15820,13.127283,79.917410,Heat_Stroke
108,96.8,46.0,22.4,-800,-250,16000,13.127282,79.917409,Normal
126,96.4,46.4,23.3,-1200,-220,15980,13.127281,79.917408,Fatigue
124,95.8,46.2,23.6,-1600,-180,15960,13.127280,79.917407,Heat_Risk
146,86.4,46.4,23.3,-1200,-220,15980,13.127281,79.917408,Heat_Stroke
164,88.8,46.2,23.6,-1600,-180,15960,13.127280,79.917407,Heat_Stroke
70,96.6,46.7,22.0,2200,-210,16008,13.127279,79.917406,Normal
88,96.2,46.8,23.1,2800,-176,15972,13.127278,79.917405,Normal
110,96.6,46.7,22.0,2200,-210,16008,13.127279,79.917406,Normal
118,96.2,46.8,23.1,2800,-176,15972,13.127278,79.917405,Normal
108,95.6,46.9,24.4,3440,-144,15936,13.127277,79.917404,Fatigue
118,96.6,46.7,22.0,2200,-210,16008,13.127279,79.917406,Fatigue
149,87.2,46.8,23.1,2800,-176,15972,13.127278,79.917405,Heat_Stroke
168,88.6,46.9,24.4,3440,-144,15936,13.127277,79.917404,Heat_Stroke
76,97.0,46.4,22.9,1412,-220,17280,13.127276,79.917403,Normal
116,97.0,46.4,22.9,1412,-220,17280,13.127276,79.917403,Normal
104,96.6,46.7,23.8,1440,-204,17680,13.127275,79.917402,Fatigue
113,96.0,46.3,23.6,1456,-188,18080,13.127274,79.917401,Fatigue
136,97.0,46.4,22.9,1412,-220,17280,13.127276,79.917403,Heat_Risk
154,89.6,46.7,23.8,1440,-204,17680,13.127275,79.917402,Heat_Stroke
163,90.7,46.3,23.6,1456,-188,18080,13.127274,79.917401,Heat_Stroke
118,96.8,46.1,22.1,1420,-260,14880,13.127273,79.917400,Normal
127,96.2,46.4,23.6,1400,-292,14460,13.127272,79.917399,Fatigue
120,95.6,46.3,23.4,1384,-324,14040,13.127271,79.917398,Fatigue
142,88.8,46.1,22.1,1420,-260,14880,13.127273,79.917400,Heat_Stroke
167,90.2,46.4,23.6,1400,-292,14460,13.127272,79.917399,Heat_Stroke
176,87.6,46.3,23.4,1384,-324,14040,13.127271,79.917398,Heat_Stroke
120,94.0,46.8,26.9,720,3820,16124,13.127269,79.917396,Fatigue
143,89.0,46.4,17.7,460,4780,16260,13.127268,79.917395,Heat_Stroke
158,85.8,46.7,15.8,980,2860,16016,13.127270,79.917397,Heat_Stroke
170,85.0,46.8,26.9,720,3820,16124,13.127269,79.917396,Heat_Stroke
183,86.0,46.4,27.7,460,4780,16260,13.127268,79.917395,Heat_Stroke
104,94.4,46.2,25.4,1560,-3360,16040,13.127267,79.917394,Fatigue
137,93.6,46.3,26.5,1740,-4340,16156,13.127266,79.917393,Heat_Risk
150,88.6,46.8,27.5,1940,-5320,16296,13.127265,79.917392,Heat_Stroke
164,87.4,46.2,25.4,1560,-3360,16040,13.127267,79.917394,Heat_Stroke
177,87.6,46.3,26.5,1740,-4340,16156,13.127266,79.917393,Heat_Stroke
190,88.6,46.8,27.5,1940,-5320,16296,13.127265,79.917392,Heat_Stroke
102,94.6,46.1,25.0,-3200,-260,16020,13.127264,79.917391,Fatigue
125,93.8,46.4,26.7,-4800,-220,15980,13.127263,79.917390,Heat_Risk
138,92.8,46.3,27.5,-6400,-180,15940,13.127262,79.917389,Heat_Risk
152,88.6,46.1,25.0,-3200,-260,16020,13.127264,79.917391,Heat_Stroke
165,87.8,46.4,26.7,-4800,-220,15980,13.127263,79.917390,Heat_Stroke
178,89.8,46.3,47.5,-6400,-180,15940,13.127262,79.917389,Heat_Stroke
106,94.2,46.5,26.7,4200,-164,16088,13.127261,79.917388,Fatigue
129,93.2,46.0,27.2,5480,-120,16196,13.127260,79.917387,Heat_Risk
153,89.0,46.7,28.9,6880,-84,16324,13.127259,79.917386,Heat_Stroke
166,87.2,46.5,26.7,4200,-164,16088,13.127261,79.917388,Heat_Stroke
179,86.2,46.0,27.2,5480,-120,16196,13.127260,79.917387,Heat_Stroke
190,86.0,46.7,28.9,6880,-84,16324,13.127259,79.917386,Heat_Stroke
100,93.8,46.4,26.1,1560,-208,19120,13.127258,79.917385,Fatigue
114,92.8,46.8,27.1,1720,-152,20640,13.127257,79.917384,Fatigue
128,91.6,46.2,28.3,1880,-96,20420,13.127256,79.917383,Heat_Risk
140,93.8,46.4,26.1,1560,-208,19120,13.127258,79.917385,Heat_Risk
154,89.8,46.8,27.1,1720,-152,20640,13.127257,79.917384,Heat_Stroke
168,88.6,46.2,28.3,1880,-96,20420,13.127256,79.917383,Heat_Stroke
104,93.2,46.7,27.2,1500,-308,13680,13.127255,79.917382,Fatigue
118,92.2,46.8,28.9,1640,-420,12420,13.127254,79.917381,Fatigue
132,91.0,46.3,29.7,1780,-536,11540,13.127253,79.917380,Heat_Risk
144,86.2,46.7,27.2,1500,-308,13680,13.127255,79.917382,Heat_Stroke
158,87.2,46.8,28.9,1640,-420,12420,13.127254,79.917381,Heat_Stroke
172,88.0,46.3,29.7,1780,-536,11540,13.127253,79.917380,Heat_Stroke
100,96.0,46.4,23.3,4400,2000,13000,13.127252,79.917379,Fatigue
108,95.4,46.9,24.7,5400,2600,11600,13.127251,79.917378,Fatigue
117,94.8,46.2,24.5,6400,3200,10200,13.127250,79.917377,Fatigue
130,96.0,46.4,33.3,4400,2000,13000,13.127252,79.917379,Heat_Risk
158,87.4,46.9,34.7,5400,2600,11600,13.127251,79.917378,Heat_Stroke
177,88.8,46.2,24.5,6400,3200,10200,13.127250,79.917377,Heat_Stroke
136,90.8,46.7,30.1,2380,3680,16640,13.127249,79.917376,Heat_Risk
148,89.6,46.8,21.3,2660,-4280,17000,13.127248,79.917375,Heat_Stroke
167,88.2,46.9,22.4,-3080,920,17420,13.127247,79.917374,Heat_Stroke
186,89.8,46.7,30.1,2380,3680,16640,13.127249,79.917376,Heat_Stroke
189,85.6,46.8,21.3,2660,-4280,17000,13.127248,79.917375,Heat_Stroke
190,86.2,46.9,22.4,-3080,920,17420,13.127247,79.917374 ,Heat_Stroke
68,99.0,47.2,30.2,1412,-228,15976,13.127296,79.917423,Normal
75,98.8,47.3,30.3,1424,-212,16020,13.127295,79.917422,Normal
87,98.5,47.5,21.5,1400,-260,16032,13.127294,79.917421,Normal
94,98.2,47.6,21.6,1432,-236,15992,13.127293,79.917420,Normal
107,98.5,47.5,21.5,1400,-260,16032,13.127294,79.917421,Normal
114,98.2,47.6,21.6,1432,-236,15992,13.127293,79.917420,Normal
132,95.6,47.0,23.2,1512,-500,16100,13.127289,79.917416,Heat_Risk
110,96.2,47.4,23.9,1180,1320,15952,13.127288,79.917415,Normal
108,95.8,47.3,24.2,1080,1840,15876,13.127287,79.917414,Normal
118,95.2,47.6,24.7,980,2360,15812,13.127286,79.917413,Fatigue
130,96.2,47.4,23.9,1180,1320,15952,13.127288,79.917415,Fatigue
148,93.8,47.3,24.2,1080,1840,15876,13.127287,79.917414,Heat_Risk
166,89.2,47.6,24.7,980,2360,15812,13.127286,79.917413,Heat_Stroke
122,96.0,47.1,23.3,1360,-1640,15940,13.127285,79.917412,Fatigue
120,95.6,47.6,24.0,1280,-2160,15884,13.127284,79.917411,Fatigue
129,93.0,47.9,24.1,1180,-2680,15820,13.127283,79.917410,Heat_Risk
140,95.6,47.6,24.0,1280,-2160,15884,13.127284,79.917411,Heat_Risk
159,89.0,47.9,24.1,1180,-2680,15820,13.127283,79.917410,Heat_Stroke
108,96.8,47.0,22.4,-800,-250,16000,13.127282,79.917409,Normal
126,96.4,47.4,23.3,-1200,-220,15980,13.127281,79.917408,Fatigue
124,95.8,47.2,23.6,-1600,-180,15960,13.127280,79.917407,Heat_Risk
146,86.4,47.4,23.3,-1200,-220,15980,13.127281,79.917408,Heat_Stroke
164,88.8,47.2,23.6,-1600,-180,15960,13.127280,79.917407,Heat_Stroke
70,96.6,47.7,22.0,2200,-210,16008,13.127279,79.917406,Normal
88,96.2,47.8,23.1,2800,-176,15972,13.127278,79.917405,Normal
110,96.6,47.7,22.0,2200,-210,16008,13.127279,79.917406,Normal
118,96.2,47.8,23.1,2800,-176,15972,13.127278,79.917405,Normal
108,95.6,47.9,24.4,3440,-144,15936,13.127277,79.917404,Fatigue
118,96.6,47.7,22.0,2200,-210,16008,13.127279,79.917406,Fatigue
149,87.2,47.8,23.1,2800,-176,15972,13.127278,79.917405,Heat_Stroke
168,88.6,47.9,24.4,3440,-144,15936,13.127277,79.917404,Heat_Stroke
76,97.0,47.4,22.9,1412,-220,17280,13.127276,79.917403,Normal
116,97.0,47.4,22.9,1412,-220,17280,13.127276,79.917403,Normal
104,96.6,47.7,23.8,1440,-204,17680,13.127275,79.917402,Fatigue
113,96.0,47.3,23.6,1456,-188,18080,13.127274,79.917401,Fatigue
136,97.0,47.4,22.9,1412,-220,17280,13.127276,79.917403,Heat_Risk
154,89.6,47.7,23.8,1440,-204,17680,13.127275,79.917402,Heat_Stroke
163,90.7,47.3,23.6,1456,-188,18080,13.127274,79.917401,Heat_Stroke
118,96.8,47.1,22.1,1420,-260,14880,13.127273,79.917400,Normal
127,96.2,47.4,23.6,1400,-292,14460,13.127272,79.917399,Fatigue
120,95.6,47.3,23.4,1384,-324,14040,13.127271,79.917398,Fatigue
142,88.8,47.1,22.1,1420,-260,14880,13.127273,79.917400,Heat_Stroke
167,90.2,47.4,23.6,1400,-292,14460,13.127272,79.917399,Heat_Stroke
176,87.6,47.3,23.4,1384,-324,14040,13.127271,79.917398,Heat_Stroke
120,94.0,47.8,26.9,720,3820,16124,13.127269,79.917396,Fatigue
143,89.0,47.4,17.7,460,4780,16260,13.127268,79.917395,Heat_Stroke
158,85.8,47.7,15.8,980,2860,16016,13.127270,79.917397,Heat_Stroke
170,85.0,47.8,26.9,720,3820,16124,13.127269,79.917396,Heat_Stroke
183,86.0,47.4,27.7,460,4780,16260,13.127268,79.917395,Heat_Stroke
104,94.4,47.2,25.4,1560,-3360,16040,13.127267,79.917394,Fatigue
137,93.6,47.3,26.5,1740,-4340,16156,13.127266,79.917393,Heat_Risk
150,88.6,47.8,27.5,1940,-5320,16296,13.127265,79.917392,Heat_Stroke
164,87.4,47.2,25.4,1560,-3360,16040,13.127267,79.917394,Heat_Stroke
177,87.6,47.3,26.5,1740,-4340,16156,13.127266,79.917393,Heat_Stroke
190,88.6,47.8,27.5,1940,-5320,16296,13.127265,79.917392,Heat_Stroke
102,94.6,47.1,25.0,-3200,-260,16020,13.127264,79.917391,Fatigue
125,93.8,47.4,26.7,-4800,-220,15980,13.127263,79.917390,Heat_Risk
138,92.8,47.3,27.5,-6400,-180,15940,13.127262,79.917389,Heat_Risk
152,88.6,47.1,25.0,-3200,-260,16020,13.127264,79.917391,Heat_Stroke
165,87.8,47.4,26.7,-4800,-220,15980,13.127263,79.917390,Heat_Stroke
178,89.8,47.3,47.5,-6400,-180,15940,13.127262,79.917389,Heat_Stroke
106,94.2,47.5,26.7,4200,-164,16088,13.127261,79.917388,Fatigue
129,93.2,47.0,27.2,5480,-120,16196,13.127260,79.917387,Heat_Risk
153,89.0,47.7,28.9,6880,-84,16324,13.127259,79.917386,Heat_Stroke
166,87.2,47.5,26.7,4200,-164,16088,13.127261,79.917388,Heat_Stroke
179,86.2,47.0,27.2,5480,-120,16196,13.127260,79.917387,Heat_Stroke
190,86.0,47.7,28.9,6880,-84,16324,13.127259,79.917386,Heat_Stroke
100,93.8,47.4,26.1,1560,-208,19120,13.127258,79.917385,Fatigue
114,92.8,47.8,27.1,1720,-152,20640,13.127257,79.917384,Fatigue
128,91.6,47.2,28.3,1880,-96,20420,13.127256,79.917383,Heat_Risk
140,93.8,47.4,26.1,1560,-208,19120,13.127258,79.917385,Heat_Risk
154,89.8,47.8,27.1,1720,-152,20640,13.127257,79.917384,Heat_Stroke
168,88.6,47.2,28.3,1880,-96,20420,13.127256,79.917383,Heat_Stroke
104,93.2,47.7,27.2,1500,-308,13680,13.127255,79.917382,Fatigue
118,92.2,47.8,28.9,1640,-420,12420,13.127254,79.917381,Fatigue
132,91.0,47.3,29.7,1780,-536,11540,13.127253,79.917380,Heat_Risk
144,86.2,47.7,27.2,1500,-308,13680,13.127255,79.917382,Heat_Stroke
158,87.2,47.8,28.9,1640,-420,12420,13.127254,79.917381,Heat_Stroke
172,88.0,47.3,29.7,1780,-536,11540,13.127253,79.917380,Heat_Stroke
100,96.0,47.4,23.3,4400,2000,13000,13.127252,79.917379,Fatigue
108,95.4,47.9,24.7,5400,2600,11600,13.127251,79.917378,Fatigue
117,94.8,47.2,24.5,6400,3200,10200,13.127250,79.917377,Fatigue
130,96.0,47.4,33.3,4400,2000,13000,13.127252,79.917379,Heat_Risk
158,87.4,47.9,34.7,5400,2600,11600,13.127251,79.917378,Heat_Stroke
177,88.8,47.2,24.5,6400,3200,10200,13.127250,79.917377,Heat_Stroke
136,90.8,47.7,30.1,2380,3680,16640,13.127249,79.917376,Heat_Risk
148,89.6,47.8,21.3,2660,-4280,17000,13.127248,79.917375,Heat_Stroke
167,88.2,47.9,22.4,-3080,920,17420,13.127247,79.917374,Heat_Stroke
186,89.8,47.7,30.1,2380,3680,16640,13.127249,79.917376,Heat_Stroke
189,85.6,47.8,21.3,2660,-4280,17000,13.127248,79.917375,Heat_Stroke
190,86.2,47.9,22.4,-3080,920,17420,13.127247,79.917374 ,Heat_Stroke
68,99.0,48.2,30.2,1412,-228,15976,13.127296,79.917423,Normal
75,98.8,48.3,30.3,1424,-212,16020,13.127295,79.917422,Normal
87,98.5,48.5,21.5,1400,-260,16032,13.127294,79.917421,Normal
94,98.2,48.6,21.6,1432,-236,15992,13.127293,79.917420,Normal
107,98.5,48.5,21.5,1400,-260,16032,13.127294,79.917421,Normal
114,98.2,48.6,21.6,1432,-236,15992,13.127293,79.917420,Normal
132,95.6,48.0,23.2,1512,-500,16100,13.127289,79.917416,Heat_Risk
110,96.2,48.4,23.9,1180,1320,15952,13.127288,79.917415,Normal
108,95.8,48.3,24.2,1080,1840,15876,13.127287,79.917414,Normal
118,95.2,48.6,24.7,980,2360,15812,13.127286,79.917413,Fatigue
130,96.2,48.4,23.9,1180,1320,15952,13.127288,79.917415,Fatigue
148,93.8,48.3,24.2,1080,1840,15876,13.127287,79.917414,Heat_Risk
166,89.2,48.6,24.7,980,2360,15812,13.127286,79.917413,Heat_Stroke
